Date,Ticker,Open,High,Low,Close,Volume
2023-06-08,STCKD,327.93,328.98,324.59,325.81,2870269
2023-06-09,STCKD,319.63,322.72,314.87,317.43,4963113
2023-06-12,STCKD,318.04,322.75,315.0,319.84,1974652
2023-06-13,STCKD,320.22,321.3,318.62,321.05,3754826
2023-06-14,STCKD,328.05,328.76,326.8,327.26,465037
2023-06-15,STCKD,338.26,338.91,336.47,337.61,646302
2023-06-16,STCKD,341.52,344.47,340.23,341.05,853127
2023-06-19,STCKD,343.34,343.95,340.07,343.28,985152
2023-06-20,STCKD,355.49,355.65,352.36,352.84,3461171
2023-06-21,STCKD,350.24,354.15,347.5,353.0,2901636
2023-06-22,STCKD,348.03,350.62,347.13,348.35,4800018
2023-06-23,STCKD,355.91,356.56,352.46,355.57,4129876
2023-06-26,STCKD,365.57,365.93,364.31,365.34,4994462
2023-06-27,STCKD,356.11,359.58,352.43,355.0,3261244
2023-06-28,STCKD,347.85,349.52,345.0,345.89,3902437
2023-06-29,STCKD,350.65,353.85,347.15,351.17,2690318
2023-06-30,STCKD,346.11,349.39,343.64,346.45,3536920
2023-07-03,STCKD,342.2,345.8,341.6,342.81,4900595
2023-07-04,STCKD,351.52,354.32,349.09,350.9,4309746
2023-07-05,STCKD,344.93,346.59,344.02,345.76,3193575
2023-07-06,STCKD,333.84,334.0,329.94,332.59,1144154
2023-07-07,STCKD,339.01,341.27,335.78,340.78,3334193
2023-07-10,STCKD,353.9,354.4,352.72,353.48,4267154
2023-07-11,STCKD,352.97,355.29,352.23,353.92,3958544
2023-07-12,STCKD,351.08,352.67,347.68,350.08,4657114
2023-07-13,STCKD,345.45,346.09,344.97,345.39,969613
2023-07-14,STCKD,335.98,338.67,335.7,337.75,386558
2023-07-17,STCKD,334.39,336.48,331.08,334.97,365526
2023-07-18,STCKD,325.41,331.5,323.04,328.61,3508571
2023-07-19,STCKD,334.66,335.16,331.33,334.07,2725795
2023-07-20,STCKD,343.39,343.76,338.44,340.87,4192158
2023-07-21,STCKD,347.87,348.56,343.79,346.56,1830397
2023-07-24,STCKD,337.73,339.91,336.85,337.58,3814696
2023-07-25,STCKD,338.19,341.17,336.01,337.38,4989875
2023-07-26,STCKD,329.59,332.94,329.55,331.45,2657133
2023-07-27,STCKD,329.71,334.1,329.44,332.45,3188519
2023-07-28,STCKD,333.95,335.21,331.78,333.71,735030
2023-07-31,STCKD,337.07,337.54,331.46,333.93,1102095
2023-08-01,STCKD,323.58,324.53,321.4,323.02,4536384
2023-08-02,STCKD,329.49,331.68,327.54,331.24,2939805
2023-08-03,STCKD,331.05,331.14,328.28,329.66,4788428
2023-08-04,STCKD,338.51,338.71,335.64,337.65,3144663
2023-08-07,STCKD,336.42,336.6,331.34,334.27,1086150
2023-08-08,STCKD,326.64,330.0,326.04,328.36,4014651
2023-08-09,STCKD,321.27,324.76,321.01,322.95,1459096
2023-08-10,STCKD,321.98,324.43,316.37,318.95,767447
2023-08-11,STCKD,322.52,323.61,320.08,323.58,3699768
2023-08-14,STCKD,321.93,325.07,318.67,319.73,1301418
2023-08-15,STCKD,322.42,325.6,319.58,322.18,3239971
2023-08-16,STCKD,329.35,332.44,324.86,327.75,2379047
2023-08-17,STCKD,338.11,339.3,336.05,336.68,2169214
2023-08-18,STCKD,333.81,338.4,333.74,335.61,1411056
2023-08-21,STCKD,342.17,344.63,337.58,339.44,1653216
2023-08-22,STCKD,332.29,333.6,330.75,331.71,1010414
2023-08-23,STCKD,324.69,325.74,322.01,325.41,405273
2023-08-24,STCKD,340.36,340.65,337.23,338.85,1073134
2023-08-25,STCKD,348.69,351.95,343.88,347.21,1748332
2023-08-28,STCKD,346.84,347.3,345.95,346.28,887418
2023-08-29,STCKD,349.64,351.01,348.73,350.41,3802630
2023-08-30,STCKD,341.11,343.87,339.95,340.36,4783636
2023-08-31,STCKD,334.46,334.62,330.71,332.86,179950
2023-09-01,STCKD,327.09,329.26,326.31,326.33,2960785
2023-09-04,STCKD,333.69,334.16,330.11,331.59,4582045
2023-09-05,STCKD,334.88,338.07,334.34,334.46,4198190
2023-09-06,STCKD,335.71,337.08,331.77,334.93,3986044
2023-09-07,STCKD,337.65,340.9,334.64,334.79,632329
2023-09-08,STCKD,336.46,339.77,333.54,337.35,4784024
2023-09-11,STCKD,344.58,349.42,341.53,348.09,4480780
2023-09-12,STCKD,345.95,347.28,345.27,346.58,4133502
2023-09-13,STCKD,338.86,340.16,335.6,338.72,545867
2023-09-14,STCKD,342.58,347.33,342.45,344.61,4888616
2023-09-15,STCKD,336.77,340.18,334.68,337.67,4150175
2023-09-18,STCKD,338.29,338.97,335.87,336.97,4214003
2023-09-19,STCKD,334.74,338.88,334.01,335.67,2193877
2023-09-20,STCKD,333.07,335.63,330.05,332.79,588425
2023-09-21,STCKD,327.05,329.11,326.09,326.51,4036577
2023-09-22,STCKD,323.75,326.19,323.62,324.07,1175038
2023-09-25,STCKD,316.9,318.34,314.69,317.62,504119
2023-09-26,STCKD,321.55,326.37,321.41,323.19,2517760
2023-09-27,STCKD,313.84,316.58,312.64,316.14,1697632
2023-09-28,STCKD,315.32,318.03,313.45,315.55,2686679
2023-09-29,STCKD,315.86,319.07,312.99,316.85,3639181
2023-10-02,STCKD,322.48,324.5,320.67,321.03,274496
2023-10-03,STCKD,311.69,311.95,309.07,310.85,3256425
2023-10-04,STCKD,307.61,308.06,306.83,307.01,755168
2023-10-05,STCKD,309.94,311.65,308.6,309.86,877500
2023-10-06,STCKD,312.5,315.36,308.12,310.69,4554760
2023-10-09,STCKD,305.6,307.21,305.56,306.68,1536011
2023-10-10,STCKD,305.09,306.39,298.61,301.1,2158116
2023-10-11,STCKD,303.67,307.03,301.42,305.34,4836078
2023-10-12,STCKD,307.63,309.83,305.35,307.76,3642308
2023-10-13,STCKD,320.12,320.7,317.21,318.17,4094151
2023-10-16,STCKD,317.21,317.31,316.4,316.59,2346783
2023-10-17,STCKD,325.12,326.7,321.73,323.44,3748187
2023-10-18,STCKD,331.22,331.93,326.04,329.15,3359373
2023-10-19,STCKD,326.52,329.16,325.31,328.47,1946375
2023-10-20,STCKD,329.12,331.47,326.82,327.83,3856482
2023-10-23,STCKD,330.31,333.9,328.1,332.87,4427294
2023-10-24,STCKD,341.04,342.15,340.34,341.99,2205393
2023-10-25,STCKD,341.02,343.61,337.96,339.9,4516477
2023-10-26,STCKD,348.58,351.86,346.48,346.89,3206864
2023-10-27,STCKD,348.59,349.89,346.13,346.54,461747
2023-10-30,STCKD,361.99,365.34,355.74,359.12,2951104
2023-10-31,STCKD,364.58,366.31,362.68,363.89,2041882
2023-11-01,STCKD,366.8,368.73,364.82,368.42,4914867
2023-11-02,STCKD,366.67,369.9,366.63,369.06,242400
2023-11-03,STCKD,377.54,379.15,374.19,377.5,4227337
2023-11-06,STCKD,378.1,379.34,376.1,378.35,2104090
2023-11-07,STCKD,375.75,379.25,373.7,374.89,873159
2023-11-08,STCKD,374.54,374.89,372.84,373.39,1674537
2023-11-09,STCKD,376.12,376.29,375.01,376.23,1421184
2023-11-10,STCKD,371.21,372.82,367.83,370.49,864920
2023-11-13,STCKD,375.88,377.1,371.61,374.28,2835421
2023-11-14,STCKD,372.38,374.19,369.87,372.39,267925
2023-11-15,STCKD,376.85,377.88,374.64,375.77,929439
2023-11-16,STCKD,384.85,385.52,381.37,383.15,1811763
2023-11-17,STCKD,384.18,385.18,377.28,380.39,2296305
2023-11-20,STCKD,375.17,379.24,371.65,377.18,4044243
2023-11-21,STCKD,377.73,380.49,377.0,377.91,2228726
2023-11-22,STCKD,393.21,393.81,389.46,392.13,2485663
2023-11-23,STCKD,392.2,397.66,391.38,394.49,2343662
2023-11-24,STCKD,390.64,392.37,386.2,389.62,2779333
2023-11-27,STCKD,384.47,388.06,380.85,382.68,4111618
2023-11-28,STCKD,380.92,382.11,379.07,379.84,3338216
2023-11-29,STCKD,379.7,382.33,377.58,380.42,4101439
2023-11-30,STCKD,378.02,381.31,375.67,376.57,4437221
2023-12-01,STCKD,374.35,378.1,372.74,376.85,4331020
2023-12-04,STCKD,374.83,377.01,373.09,373.6,2445033
2023-12-05,STCKD,363.25,365.94,359.95,363.9,4097444
2023-12-06,STCKD,362.91,364.78,360.11,360.39,622283
2023-12-07,STCKD,356.97,361.71,355.77,358.3,1724203
2023-12-08,STCKD,354.4,355.83,350.98,353.61,1981686
2023-12-11,STCKD,352.03,357.79,351.76,355.29,3609408
2023-12-12,STCKD,348.37,353.49,347.77,350.36,4119873
2023-12-13,STCKD,357.58,363.16,354.75,360.64,4717844
2023-12-14,STCKD,364.05,368.56,361.93,365.42,2985704
2023-12-15,STCKD,363.84,367.15,362.67,363.89,2991491
2023-12-18,STCKD,365.19,366.37,362.08,365.68,1890239
2023-12-19,STCKD,368.54,370.98,367.08,369.28,4180389
2023-12-20,STCKD,371.61,375.25,371.16,371.5,4488490
2023-12-21,STCKD,370.75,374.15,367.45,371.04,1389194
2023-12-22,STCKD,371.77,375.0,369.36,373.61,2519246
2023-12-25,STCKD,375.8,376.37,371.6,372.88,1894928
2023-12-26,STCKD,381.66,384.24,379.65,380.1,3128682
2023-12-27,STCKD,376.51,377.86,374.72,375.51,342764
2023-12-28,STCKD,369.82,370.44,366.23,369.24,3408433
2023-12-29,STCKD,379.7,383.77,378.77,382.64,1633095
2024-01-01,STCKD,375.66,379.74,375.22,378.01,292053
2024-01-02,STCKD,373.18,375.88,371.56,373.46,642468
2024-01-03,STCKD,368.02,369.09,362.93,363.78,356432
2024-01-04,STCKD,371.82,375.72,370.08,372.21,2543498
2024-01-05,STCKD,359.92,362.46,358.69,359.72,4402944
2024-01-08,STCKD,374.44,381.61,373.12,378.55,4504621
2024-01-09,STCKD,384.51,384.93,382.09,383.28,3629275
2024-01-10,STCKD,391.55,395.95,391.09,392.42,4165741
2024-01-11,STCKD,398.16,400.64,389.54,392.48,2851813
2024-01-12,STCKD,397.59,401.24,393.1,393.71,1781295
2024-01-15,STCKD,395.66,398.18,393.2,394.46,4848727
2024-01-16,STCKD,398.33,401.42,397.35,398.75,962795
2024-01-17,STCKD,411.7,414.31,405.99,410.06,2215154
2024-01-18,STCKD,406.19,408.71,402.05,405.36,4161917
2024-01-19,STCKD,396.22,397.0,394.06,396.62,4669573
2024-01-22,STCKD,394.16,395.98,391.06,393.88,3022748
2024-01-23,STCKD,397.93,407.36,396.04,404.0,2752178
2024-01-24,STCKD,402.26,404.62,400.84,403.19,2576633
2024-01-25,STCKD,417.49,421.64,415.97,418.38,1040907
2024-01-26,STCKD,406.31,409.94,402.17,405.66,4248062
2024-01-29,STCKD,398.0,399.87,395.77,398.27,570939
2024-01-30,STCKD,386.75,390.43,385.0,386.5,595637
2024-01-31,STCKD,397.9,399.55,394.66,397.22,285718
2024-02-01,STCKD,396.93,401.54,393.78,399.25,2930472
2024-02-02,STCKD,390.94,393.77,388.03,389.83,3225873
2024-02-05,STCKD,395.95,397.97,392.19,397.51,4517784
2024-02-06,STCKD,401.41,407.77,400.85,404.46,3745800
2024-02-07,STCKD,405.01,406.55,403.21,404.39,4278525
2024-02-08,STCKD,403.11,406.68,398.96,400.69,3080085
2024-02-09,STCKD,391.38,396.02,390.85,394.34,3707606
2024-02-12,STCKD,390.53,390.92,385.35,388.54,2923483
2024-02-13,STCKD,389.62,391.12,384.55,388.03,2545390
2024-02-14,STCKD,388.2,391.95,386.86,391.0,1526748
2024-02-15,STCKD,399.43,400.58,396.51,397.54,4063921
2024-02-16,STCKD,396.6,400.2,392.65,397.04,2245346
2024-02-19,STCKD,392.52,393.72,388.33,392.25,3794547
2024-02-20,STCKD,390.52,393.13,386.85,389.14,2185302
2024-02-21,STCKD,389.07,392.55,387.09,391.88,1920070
2024-02-22,STCKD,391.14,392.67,388.34,391.61,946702
2024-02-23,STCKD,396.16,400.05,389.76,391.66,350862
2024-02-26,STCKD,393.16,396.19,391.45,395.76,4997129
2024-02-27,STCKD,385.52,385.69,381.95,384.37,4482434
2024-02-28,STCKD,389.17,390.85,388.61,389.83,2788330
2024-02-29,STCKD,387.66,387.92,386.0,386.23,227375
2024-03-01,STCKD,368.68,370.09,365.38,367.87,2043362
2024-03-04,STCKD,379.88,383.67,372.39,374.67,352827
2024-03-05,STCKD,379.06,382.62,377.14,377.21,1286542
2024-03-06,STCKD,378.21,378.85,374.47,377.72,4992606
2024-03-07,STCKD,378.63,381.42,376.63,379.24,4213414
2024-03-08,STCKD,377.54,380.89,376.56,378.75,874641
2024-03-11,STCKD,382.59,385.7,382.33,384.27,1122878
2024-03-12,STCKD,396.05,401.59,395.91,397.84,414069
2024-03-13,STCKD,393.97,394.19,389.93,392.69,808755
2024-03-14,STCKD,385.9,387.19,382.54,385.78,2151361
2024-03-15,STCKD,389.45,391.26,383.19,386.49,2939747
2024-03-18,STCKD,379.47,384.7,377.74,382.96,4016953
2024-03-19,STCKD,372.0,375.58,368.9,373.05,3877999
2024-03-20,STCKD,374.24,376.06,371.92,374.68,1154510
2024-03-21,STCKD,376.41,383.4,375.12,380.25,984095
2024-03-22,STCKD,378.55,381.92,377.69,378.36,2186840
2024-03-25,STCKD,377.98,378.03,375.71,376.71,3872225
2024-03-26,STCKD,374.92,377.56,373.75,375.01,3343179
2024-03-27,STCKD,373.05,374.1,370.35,372.81,2291729
2024-03-28,STCKD,369.4,373.27,367.0,370.41,150217
2024-03-29,STCKD,375.48,376.67,373.55,374.61,2402115
2024-04-01,STCKD,373.57,374.49,370.29,374.44,3583731
2024-04-02,STCKD,368.48,369.56,365.5,366.23,2985850
2024-04-03,STCKD,370.88,374.15,367.17,368.52,4305651
2024-04-04,STCKD,381.04,382.73,379.04,381.29,617882
2024-04-05,STCKD,387.24,389.44,383.41,386.86,1547106
2024-04-08,STCKD,370.93,373.99,368.11,370.46,2054603
2024-04-09,STCKD,377.75,379.21,373.11,374.43,3127796
2024-04-10,STCKD,369.27,372.39,369.05,369.57,539570
2024-04-11,STCKD,362.75,364.22,361.46,362.02,3250788
2024-04-12,STCKD,360.7,364.06,358.68,360.91,3143216
2024-04-15,STCKD,368.88,370.99,364.09,365.6,2295829
2024-04-16,STCKD,371.42,375.22,370.54,372.18,1485563
2024-04-17,STCKD,375.82,376.94,373.26,376.32,3801970
2024-04-18,STCKD,377.19,379.2,375.39,379.0,3770931
2024-04-19,STCKD,376.86,378.01,376.64,377.17,2237912
2024-04-22,STCKD,366.49,368.81,362.85,367.88,607985
2024-04-23,STCKD,367.41,369.09,363.96,368.09,1818146
2024-04-24,STCKD,368.99,375.9,367.44,372.8,4628352
2024-04-25,STCKD,371.29,372.04,369.53,369.67,4341789
2024-04-26,STCKD,364.79,366.75,361.48,364.6,4472812
2024-04-29,STCKD,377.87,378.19,374.39,378.14,398874
2024-04-30,STCKD,379.41,382.54,375.31,377.14,3355317
2024-05-01,STCKD,371.63,374.16,365.46,368.99,3559053
2024-05-02,STCKD,373.99,378.03,371.51,375.27,1009589
2024-05-03,STCKD,380.91,382.34,377.16,381.09,1966334
2024-05-06,STCKD,379.38,383.28,378.77,381.76,3678123
2024-05-07,STCKD,379.67,382.43,379.4,379.81,2728854
2024-05-08,STCKD,378.64,382.1,372.95,375.94,2169777
2024-05-09,STCKD,373.65,377.33,372.19,375.18,1909773
2024-05-10,STCKD,373.26,374.01,368.06,370.95,2136093
2024-05-13,STCKD,369.44,372.2,366.65,367.5,2346094
2024-05-14,STCKD,368.41,373.05,365.7,370.15,4009497
2024-05-15,STCKD,365.12,369.51,362.58,366.07,551305
2024-05-16,STCKD,356.71,359.28,356.47,357.11,2726442
2024-05-17,STCKD,356.15,357.69,355.15,355.55,2558053
2024-05-20,STCKD,357.52,359.11,357.21,357.82,1344687
2024-05-21,STCKD,351.69,354.04,350.31,351.34,4613561
2024-05-22,STCKD,349.11,352.01,346.74,351.96,3204138
2024-05-23,STCKD,333.84,338.1,333.78,335.24,2377490
2024-05-24,STCKD,328.04,332.67,324.77,330.27,2142701
2024-05-27,STCKD,335.88,336.85,335.24,336.75,3891946
2024-05-28,STCKD,327.05,330.29,322.68,324.93,1968587
2024-05-29,STCKD,322.8,323.69,320.92,322.14,3631399
2024-05-30,STCKD,312.62,314.47,310.85,312.58,3886905
2024-05-31,STCKD,311.93,315.63,309.17,313.26,2542788
2024-06-03,STCKD,300.82,303.09,299.71,300.68,3903040
2024-06-04,STCKD,316.53,317.7,312.28,313.59,1361884
2024-06-05,STCKD,316.01,317.56,311.02,313.57,2870845
2024-06-06,STCKD,307.11,310.11,305.31,310.08,2958921
2024-06-07,STCKD,314.83,317.03,312.07,316.51,4320482
2024-06-10,STCKD,315.77,316.82,312.05,314.2,2654308
2024-06-11,STCKD,314.42,319.82,314.34,316.69,1630064
2024-06-12,STCKD,313.3,315.6,312.19,313.61,938127
2024-06-13,STCKD,315.67,316.4,311.97,312.42,3145481
2024-06-14,STCKD,316.79,319.86,313.9,317.46,4657215
2024-06-17,STCKD,310.14,312.15,310.12,310.36,2561627
2024-06-18,STCKD,312.36,314.48,311.56,313.92,2433848
2024-06-19,STCKD,313.31,319.06,311.63,317.92,3650220
2024-06-20,STCKD,320.46,321.61,319.48,319.71,4928460
2024-06-21,STCKD,321.42,324.05,319.38,323.72,1735098
2024-06-24,STCKD,324.63,327.73,321.07,322.14,758130
2024-06-25,STCKD,328.49,331.32,328.37,330.54,637587
2024-06-26,STCKD,338.07,339.39,338.06,338.25,585122
2024-06-27,STCKD,324.67,328.35,322.06,326.32,1322606
2024-06-28,STCKD,324.28,325.99,319.91,322.12,4216572
2024-07-01,STCKD,324.49,328.38,323.11,325.5,1683960
2024-07-02,STCKD,324.11,327.07,323.52,324.91,258598
2024-07-03,STCKD,327.09,328.09,322.63,323.6,3912423
2024-07-04,STCKD,325.38,327.41,323.35,324.35,2469132
2024-07-05,STCKD,323.22,328.28,321.07,326.04,3438238
2024-07-08,STCKD,327.96,333.77,325.54,331.32,3847802
2024-07-09,STCKD,333.98,339.03,333.13,336.72,3819204
2024-07-10,STCKD,331.77,335.67,331.53,332.44,1336272
2024-07-11,STCKD,324.67,327.13,322.49,325.51,524820
2024-07-12,STCKD,328.6,331.82,325.71,329.8,4864168
2024-07-15,STCKD,332.67,333.22,329.62,332.09,1009251
2024-07-16,STCKD,325.36,330.05,325.05,326.94,563539
2024-07-17,STCKD,329.06,330.22,328.17,330.2,827676
2024-07-18,STCKD,325.3,327.6,322.57,326.82,3620137
2024-07-19,STCKD,332.35,336.66,332.27,334.48,3420709
2024-07-22,STCKD,335.93,338.34,332.1,333.83,1009031
2024-07-23,STCKD,342.9,344.17,338.47,340.44,706181
2024-07-24,STCKD,335.02,337.7,331.01,333.89,1141156
2024-07-25,STCKD,330.82,331.6,328.46,331.23,4977037
2024-07-26,STCKD,329.32,332.28,328.68,328.71,471631
2024-07-29,STCKD,322.49,322.61,321.07,322.55,3653389
2024-07-30,STCKD,321.67,325.02,320.74,322.1,495716
2024-07-31,STCKD,317.33,320.87,317.23,319.97,2382128
2024-08-01,STCKD,317.47,322.02,315.2,320.2,580122
2024-08-02,STCKD,314.99,317.03,312.69,316.53,4990918
2024-08-05,STCKD,307.75,310.65,306.9,310.33,4197909
2024-08-06,STCKD,319.16,320.08,317.54,319.53,3931640
2024-08-07,STCKD,316.18,319.7,313.61,318.02,209356
2024-08-08,STCKD,322.11,323.26,320.6,323.24,3519013
2024-08-09,STCKD,315.66,319.98,312.91,318.24,1542916
2024-08-12,STCKD,300.38,304.84,298.34,301.92,2907740
2024-08-13,STCKD,305.33,308.66,303.71,305.86,4329994
2024-08-14,STCKD,313.45,313.98,312.84,313.65,2758582
2024-08-15,STCKD,310.76,311.81,310.25,310.63,1970933
2024-08-16,STCKD,313.05,314.58,310.16,313.66,971157
2024-08-19,STCKD,309.72,312.99,307.0,310.08,2963264
2024-08-20,STCKD,310.52,313.03,310.19,311.18,2559965
2024-08-21,STCKD,308.05,308.65,306.45,307.27,3126956
2024-08-22,STCKD,304.5,306.96,301.52,304.86,3284664
2024-08-23,STCKD,303.14,306.17,302.99,303.26,2383458
2024-08-26,STCKD,296.8,299.79,296.5,298.82,886106
2024-08-27,STCKD,304.99,307.24,302.38,304.89,593326
2024-08-28,STCKD,297.89,299.02,297.24,297.47,334563
2024-08-29,STCKD,306.64,310.22,304.24,307.52,1330923
2024-08-30,STCKD,308.06,308.06,305.25,307.31,341982
2024-09-02,STCKD,308.92,315.12,306.04,313.43,4538619
2024-09-03,STCKD,308.57,310.35,306.87,308.15,4439155
2024-09-04,STCKD,312.33,314.1,310.18,312.68,4016303
2024-09-05,STCKD,310.39,312.94,308.56,311.51,4088286
2024-09-06,STCKD,304.15,306.43,303.42,304.22,2333385
2024-09-09,STCKD,306.28,306.38,300.93,302.41,607329
2024-09-10,STCKD,306.91,308.46,304.97,305.63,4335141
2024-09-11,STCKD,300.91,301.68,298.88,301.19,3851699
2024-09-12,STCKD,307.81,309.99,307.72,307.75,287914
2024-09-13,STCKD,310.91,315.39,309.83,312.27,4631236
2024-09-16,STCKD,305.67,309.71,304.28,307.28,2942793
2024-09-17,STCKD,295.65,296.52,294.26,295.86,3883965
2024-09-18,STCKD,284.94,287.89,283.42,286.64,3571931
2024-09-19,STCKD,277.2,279.31,275.39,278.46,553196
2024-09-20,STCKD,270.55,270.98,267.69,269.74,1087616
2024-09-23,STCKD,278.05,278.99,273.69,276.3,4679909
2024-09-24,STCKD,275.84,278.75,274.14,277.97,568805
2024-09-25,STCKD,292.27,295.18,289.88,290.49,3573151
2024-09-26,STCKD,301.57,303.57,297.99,300.62,2473369
2024-09-27,STCKD,302.6,304.8,300.56,301.73,1214652
2024-09-30,STCKD,297.81,298.87,295.83,297.92,2841917
2024-10-01,STCKD,295.2,297.4,293.56,296.27,3329874
2024-10-02,STCKD,295.53,298.59,295.16,298.11,4532438
2024-10-03,STCKD,308.17,311.21,307.66,308.57,2749172
2024-10-04,STCKD,305.01,308.44,304.92,305.72,257940
2024-10-07,STCKD,311.02,311.98,307.2,308.86,3302633
2024-10-08,STCKD,312.91,313.84,310.29,311.13,1803884
2024-10-09,STCKD,315.25,317.51,312.64,314.74,4499633
2024-10-10,STCKD,314.12,314.57,312.76,312.97,4426283
2024-10-11,STCKD,323.6,326.43,323.12,324.7,4195354
2024-10-14,STCKD,313.8,316.88,311.2,313.12,2806664
2024-10-15,STCKD,318.24,318.26,315.2,316.57,4557781
2024-10-16,STCKD,311.22,311.67,308.55,309.92,1517084
2024-10-17,STCKD,310.51,311.22,308.57,310.53,3486695
2024-10-18,STCKD,315.75,315.84,312.43,314.07,1475677
2024-10-21,STCKD,311.4,315.79,310.18,313.01,3803817
2024-10-22,STCKD,307.57,309.71,304.44,305.17,239525
2024-10-23,STCKD,311.23,312.97,307.9,309.16,174234
2024-10-24,STCKD,318.78,320.15,317.91,318.39,2108030
2024-10-25,STCKD,318.95,319.85,317.49,318.28,4277759
2024-10-28,STCKD,312.24,313.3,305.52,308.52,2116918
2024-10-29,STCKD,306.64,306.88,305.4,306.57,4810147
2024-10-30,STCKD,312.97,314.57,312.48,313.62,4839013
2024-10-31,STCKD,316.03,320.07,314.51,317.1,4710088
2024-11-01,STCKD,307.82,311.31,307.61,309.4,4997531
2024-11-04,STCKD,305.9,308.84,303.73,305.05,1806156
2024-11-05,STCKD,296.34,297.75,296.15,297.33,1973990
2024-11-06,STCKD,296.98,297.68,295.29,297.2,760601
2024-11-07,STCKD,301.34,303.12,298.65,300.88,3962454
2024-11-08,STCKD,303.14,304.4,299.32,302.34,1446742
2024-11-11,STCKD,302.49,303.38,300.66,302.8,3828033
2024-11-12,STCKD,297.21,301.12,295.19,300.35,2530079
2024-11-13,STCKD,300.94,303.98,298.27,302.25,1321370
2024-11-14,STCKD,307.34,308.38,303.25,306.24,1689146
2024-11-15,STCKD,312.17,314.96,309.78,311.81,3167447
2024-11-18,STCKD,310.5,312.9,307.99,309.14,4012811
2024-11-19,STCKD,296.82,299.32,295.5,298.44,356554
2024-11-20,STCKD,291.59,291.87,288.58,289.44,3663692
2024-11-21,STCKD,284.7,286.58,284.19,285.27,2829865
2024-11-22,STCKD,288.79,289.47,287.41,287.79,1139258
2024-11-25,STCKD,292.13,292.74,289.26,290.3,3275437
2024-11-26,STCKD,293.96,295.74,290.65,293.09,2096300
2024-11-27,STCKD,299.94,301.14,299.68,300.77,1691794
2024-11-28,STCKD,310.2,312.58,306.89,309.83,3269378
2024-11-29,STCKD,318.31,321.06,312.46,315.59,4216887
2024-12-02,STCKD,311.22,314.07,309.49,311.85,4324462
2024-12-03,STCKD,313.45,314.19,310.7,313.71,1307523
2024-12-04,STCKD,322.53,322.92,320.69,321.03,3384187
2024-12-05,STCKD,321.81,323.84,319.97,320.34,1562430
2024-12-06,STCKD,318.95,322.12,318.78,320.21,2751241
2024-12-09,STCKD,313.05,315.2,311.6,312.8,1922827
2024-12-10,STCKD,318.3,320.48,314.47,317.62,2049040
2024-12-11,STCKD,319.7,321.88,316.62,319.72,4229366
2024-12-12,STCKD,313.93,315.14,312.21,313.89,4335691
2024-12-13,STCKD,311.03,313.4,308.73,310.84,3423192
2024-12-16,STCKD,316.84,318.9,312.98,315.22,4173611
2024-12-17,STCKD,315.2,317.23,311.64,314.78,4294126
2024-12-18,STCKD,318.5,319.35,314.35,317.28,3422132
2024-12-19,STCKD,326.94,328.05,324.77,327.26,1197870
2024-12-20,STCKD,328.37,333.7,325.72,331.31,768319
2024-12-23,STCKD,329.7,329.9,328.66,329.6,3494403
2024-12-24,STCKD,324.32,327.78,321.44,325.1,1434091
2024-12-25,STCKD,322.71,326.67,322.37,325.48,4959035
2024-12-26,STCKD,324.03,325.85,323.57,323.93,3198449
2024-12-27,STCKD,317.24,319.12,314.06,317.09,4863814
2024-12-30,STCKD,315.45,316.98,311.74,313.5,4567479
2024-12-31,STCKD,318.83,318.86,315.67,316.74,1301731
2025-01-01,STCKD,320.59,322.45,317.79,318.53,3729058
2025-01-02,STCKD,331.93,332.46,327.85,330.32,1202916
2025-01-03,STCKD,335.04,336.93,333.27,335.06,473157
2025-01-06,STCKD,335.37,336.25,330.61,332.76,4817155
2025-01-07,STCKD,336.76,339.53,334.32,336.9,1191657
2025-01-08,STCKD,336.69,340.45,335.82,338.37,3485724
2025-01-09,STCKD,334.84,337.03,333.78,334.28,3320823
2025-01-10,STCKD,334.2,338.76,331.04,336.38,1221184
2025-01-13,STCKD,321.02,327.84,320.83,324.95,1474044
2025-01-14,STCKD,328.03,329.38,324.57,326.64,4737587
2025-01-15,STCKD,329.73,333.19,327.04,330.77,292501
